reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-02,pct wk covid lab det,1,2026-05-09,nu,quantile,0.5,0.315
2026-05-02,pct wk covid lab det,1,2026-05-09,nu,quantile,0.75,1.2882
2026-05-02,pct wk covid lab det,1,2026-05-09,nu,quantile,0.9,2.1742
2026-05-02,pct wk covid lab det,1,2026-05-09,nu,quantile,0.975,3.1619
2026-05-02,pct wk covid lab det,2,2026-05-16,nu,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,nu,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,nu,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,nu,quantile,0.5,0.2863
2026-05-02,pct wk covid lab det,2,2026-05-16,nu,quantile,0.75,1.6263
2026-05-02,pct wk covid lab det,2,2026-05-16,nu,quantile,0.9,2.8463
2026-05-02,pct wk covid lab det,2,2026-05-16,nu,quantile,0.975,4.2063
2026-05-02,pct wk covid lab det,3,2026-05-23,nu,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,nu,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,nu,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,nu,quantile,0.5,0.2643
2026-05-02,pct wk covid lab det,3,2026-05-23,nu,quantile,0.75,1.6043
2026-05-02,pct wk covid lab det,3,2026-05-23,nu,quantile,0.9,2.8243
2026-05-02,pct wk covid lab det,3,2026-05-23,nu,quantile,0.975,4.1843
2026-05-02,pct wk covid lab det,-1,2026-04-25,on,quantile,0.025,2.122
2026-05-02,pct wk covid lab det,-1,2026-04-25,on,quantile,0.1,2.156
2026-05-02,pct wk covid lab det,-1,2026-04-25,on,quantile,0.25,2.1865
2026-05-02,pct wk covid lab det,-1,2026-04-25,on,quantile,0.5,2.22
2026-05-02,pct wk covid lab det,-1,2026-04-25,on,quantile,0.75,2.2535
2026-05-02,pct wk covid lab det,-1,2026-04-25,on,quantile,0.9,2.284
2026-05-02,pct wk covid lab det,-1,2026-04-25,on,quantile,0.975,2.318
2026-05-02,pct wk covid lab det,0,2026-05-02,on,quantile,0.025,1.0944
2026-05-02,pct wk covid lab det,0,2026-05-02,on,quantile,0.1,1.4421
2026-05-02,pct wk covid lab det,0,2026-05-02,on,quantile,0.25,1.754
2026-05-02,pct wk covid lab det,0,2026-05-02,on,quantile,0.5,2.0965
2026-05-02,pct wk covid lab det,0,2026-05-02,on,quantile,0.75,2.4391
2026-05-02,pct wk covid lab det,0,2026-05-02,on,quantile,0.9,2.751
2026-05-02,pct wk covid lab det,0,2026-05-02,on,quantile,0.975,3.0987
2026-05-02,pct wk covid lab det,1,2026-05-09,on,quantile,0.025,0.4858
2026-05-02,pct wk covid lab det,1,2026-05-09,on,quantile,0.1,1.0274
2026-05-02,pct wk covid lab det,1,2026-05-09,on,quantile,0.25,1.5133
2026-05-02,pct wk covid lab det,1,2026-05-09,on,quantile,0.5,2.0469
2026-05-02,pct wk covid lab det,1,2026-05-09,on,quantile,0.75,2.5805
2026-05-02,pct wk covid lab det,1,2026-05-09,on,quantile,0.9,3.0663
2026-05-02,pct wk covid lab det,1,2026-05-09,on,quantile,0.975,3.6079
2026-05-02,pct wk covid lab det,2,2026-05-16,on,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,on,quantile,0.1,0.508
2026-05-02,pct wk covid lab det,2,2026-05-16,on,quantile,0.25,1.2311
2026-05-02,pct wk covid lab det,2,2026-05-16,on,quantile,0.5,2.0254
2026-05-02,pct wk covid lab det,2,2026-05-16,on,quantile,0.75,2.8197
2026-05-02,pct wk covid lab det,2,2026-05-16,on,quantile,0.9,3.5429
2026-05-02,pct wk covid lab det,2,2026-05-16,on,quantile,0.975,4.3491
2026-05-02,pct wk covid lab det,3,2026-05-23,on,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,on,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,on,quantile,0.25,0.9361
2026-05-02,pct wk covid lab det,3,2026-05-23,on,quantile,0.5,2.0185
2026-05-02,pct wk covid lab det,3,2026-05-23,on,quantile,0.75,3.1009
2026-05-02,pct wk covid lab det,3,2026-05-23,on,quantile,0.9,4.0864
2026-05-02,pct wk covid lab det,3,2026-05-23,on,quantile,0.975,5.1849
2026-05-02,pct wk covid lab det,-1,2026-04-25,pe,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,pe,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,pe,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,pe,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,pe,quantile,0.75,0.0335
2026-05-02,pct wk covid lab det,-1,2026-04-25,pe,quantile,0.9,0.064
2026-05-02,pct wk covid lab det,-1,2026-04-25,pe,quantile,0.975,0.098
2026-05-02,pct wk covid lab det,0,2026-05-02,pe,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,pe,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,pe,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,pe,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,pe,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,0,2026-05-02,pe,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,0,2026-05-02,pe,quantile,0.975,3.92
2026-05-02,pct wk covid lab det,1,2026-05-09,pe,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,pe,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,pe,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,pe,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,pe,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,1,2026-05-09,pe,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,1,2026-05-09,pe,quantile,0.975,3.92
2026-05-02,pct wk covid lab det,2,2026-05-16,pe,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,pe,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,pe,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,pe,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,pe,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,2,2026-05-16,pe,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,2,2026-05-16,pe,quantile,0.975,3.92
2026-05-02,pct wk covid lab det,3,2026-05-23,pe,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,pe,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,pe,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,pe,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,pe,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,3,2026-05-23,pe,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,3,2026-05-23,pe,quantile,0.975,3.92
2026-05-02,pct wk covid lab det,-1,2026-04-25,prairies,quantile,0.025,0.822
2026-05-02,pct wk covid lab det,-1,2026-04-25,prairies,quantile,0.1,0.856
2026-05-02,pct wk covid lab det,-1,2026-04-25,prairies,quantile,0.25,0.8865
2026-05-02,pct wk covid lab det,-1,2026-04-25,prairies,quantile,0.5,0.92
2026-05-02,pct wk covid lab det,-1,2026-04-25,prairies,quantile,0.75,0.9535
2026-05-02,pct wk covid lab det,-1,2026-04-25,prairies,quantile,0.9,0.984
2026-05-02,pct wk covid lab det,-1,2026-04-25,prairies,quantile,0.975,1.018
2026-05-02,pct wk covid lab det,0,2026-05-02,prairies,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,prairies,quantile,0.1,0.2426
2026-05-02,pct wk covid lab det,0,2026-05-02,prairies,quantile,0.25,0.4842
2026-05-02,pct wk covid lab det,0,2026-05-02,prairies,quantile,0.5,0.7495
2026-05-02,pct wk covid lab det,0,2026-05-02,prairies,quantile,0.75,1.0148
2026-05-02,pct wk covid lab det,0,2026-05-02,prairies,quantile,0.9,1.2564
2026-05-02,pct wk covid lab det,0,2026-05-02,prairies,quantile,0.975,1.5256
2026-05-02,pct wk covid lab det,1,2026-05-09,prairies,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,prairies,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,prairies,quantile,0.25,0.3099
2026-05-02,pct wk covid lab det,1,2026-05-09,prairies,quantile,0.5,0.7332
2026-05-02,pct wk covid lab det,1,2026-05-09,prairies,quantile,0.75,1.1565
2026-05-02,pct wk covid lab det,1,2026-05-09,prairies,quantile,0.9,1.5419
2026-05-02,pct wk covid lab det,1,2026-05-09,prairies,quantile,0.975,1.9715
2026-05-02,pct wk covid lab det,2,2026-05-16,prairies,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,prairies,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,prairies,quantile,0.25,0.0915
2026-05-02,pct wk covid lab det,2,2026-05-16,prairies,quantile,0.5,0.7282
2026-05-02,pct wk covid lab det,2,2026-05-16,prairies,quantile,0.75,1.365
2026-05-02,pct wk covid lab det,2,2026-05-16,prairies,quantile,0.9,1.9447
2026-05-02,pct wk covid lab det,2,2026-05-16,prairies,quantile,0.975,2.591
2026-05-02,pct wk covid lab det,3,2026-05-23,prairies,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,prairies,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,prairies,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,prairies,quantile,0.5,0.7309
2026-05-02,pct wk covid lab det,3,2026-05-23,prairies,quantile,0.75,1.6016
2026-05-02,pct wk covid lab det,3,2026-05-23,prairies,quantile,0.9,2.3944
2026-05-02,pct wk covid lab det,3,2026-05-23,prairies,quantile,0.975,3.2781
2026-05-02,pct wk covid lab det,-1,2026-04-25,qc,quantile,0.025,2.082
2026-05-02,pct wk covid lab det,-1,2026-04-25,qc,quantile,0.1,2.116
2026-05-02,pct wk covid lab det,-1,2026-04-25,qc,quantile,0.25,2.1465
2026-05-02,pct wk covid lab det,-1,2026-04-25,qc,quantile,0.5,2.18
2026-05-02,pct wk covid lab det,-1,2026-04-25,qc,quantile,0.75,2.2135
2026-05-02,pct wk covid lab det,-1,2026-04-25,qc,quantile,0.9,2.244
2026-05-02,pct wk covid lab det,-1,2026-04-25,qc,quantile,0.975,2.278
2026-05-02,pct wk covid lab det,0,2026-05-02,qc,quantile,0.025,1.3242
2026-05-02,pct wk covid lab det,0,2026-05-02,qc,quantile,0.1,1.5935
2026-05-02,pct wk covid lab det,0,2026-05-02,qc,quantile,0.25,1.835
2026-05-02,pct wk covid lab det,0,2026-05-02,qc,quantile,0.5,2.1004
2026-05-02,pct wk covid lab det,0,2026-05-02,qc,quantile,0.75,2.3657
2026-05-02,pct wk covid lab det,0,2026-05-02,qc,quantile,0.9,2.6072
2026-05-02,pct wk covid lab det,0,2026-05-02,qc,quantile,0.975,2.8765
2026-05-02,pct wk covid lab det,1,2026-05-09,qc,quantile,0.025,0.8271
2026-05-02,pct wk covid lab det,1,2026-05-09,qc,quantile,0.1,1.2568
2026-05-02,pct wk covid lab det,1,2026-05-09,qc,quantile,0.25,1.6422
2026-05-02,pct wk covid lab det,1,2026-05-09,qc,quantile,0.5,2.0655
2026-05-02,pct wk covid lab det,1,2026-05-09,qc,quantile,0.75,2.4888
2026-05-02,pct wk covid lab det,1,2026-05-09,qc,quantile,0.9,2.8742
2026-05-02,pct wk covid lab det,1,2026-05-09,qc,quantile,0.975,3.3038
2026-05-02,pct wk covid lab det,2,2026-05-16,qc,quantile,0.025,0.1974
2026-05-02,pct wk covid lab det,2,2026-05-16,qc,quantile,0.1,0.8437
2026-05-02,pct wk covid lab det,2,2026-05-16,qc,quantile,0.25,1.4234
2026-05-02,pct wk covid lab det,2,2026-05-16,qc,quantile,0.5,2.0602
2026-05-02,pct wk covid lab det,2,2026-05-16,qc,quantile,0.75,2.697
2026-05-02,pct wk covid lab det,2,2026-05-16,qc,quantile,0.9,3.2767
2026-05-02,pct wk covid lab det,2,2026-05-16,qc,quantile,0.975,3.923
2026-05-02,pct wk covid lab det,3,2026-05-23,qc,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,qc,quantile,0.1,0.4055
2026-05-02,pct wk covid lab det,3,2026-05-23,qc,quantile,0.25,1.1982
2026-05-02,pct wk covid lab det,3,2026-05-23,qc,quantile,0.5,2.069
2026-05-02,pct wk covid lab det,3,2026-05-23,qc,quantile,0.75,2.9397
2026-05-02,pct wk covid lab det,3,2026-05-23,qc,quantile,0.9,3.7325
2026-05-02,pct wk covid lab det,3,2026-05-23,qc,quantile,0.975,4.6162
2026-05-02,pct wk covid lab det,-1,2026-04-25,sk,quantile,0.025,0.352
2026-05-02,pct wk covid lab det,-1,2026-04-25,sk,quantile,0.1,0.386
2026-05-02,pct wk covid lab det,-1,2026-04-25,sk,quantile,0.25,0.4165
2026-05-02,pct wk covid lab det,-1,2026-04-25,sk,quantile,0.5,0.45
2026-05-02,pct wk covid lab det,-1,2026-04-25,sk,quantile,0.75,0.4835
2026-05-02,pct wk covid lab det,-1,2026-04-25,sk,quantile,0.9,0.514
2026-05-02,pct wk covid lab det,-1,2026-04-25,sk,quantile,0.975,0.548
2026-05-02,pct wk covid lab det,0,2026-05-02,sk,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,sk,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,sk,quantile,0.25,0.1528
2026-05-02,pct wk covid lab det,0,2026-05-02,sk,quantile,0.5,0.4181
2026-05-02,pct wk covid lab det,0,2026-05-02,sk,quantile,0.75,0.6835
2026-05-02,pct wk covid lab det,0,2026-05-02,sk,quantile,0.9,0.925
2026-05-02,pct wk covid lab det,0,2026-05-02,sk,quantile,0.975,1.1943
2026-05-02,pct wk covid lab det,1,2026-05-09,sk,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,sk,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,sk,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,sk,quantile,0.5,0.4064
2026-05-02,pct wk covid lab det,1,2026-05-09,sk,quantile,0.75,0.8297
2026-05-02,pct wk covid lab det,1,2026-05-09,sk,quantile,0.9,1.2151
2026-05-02,pct wk covid lab det,1,2026-05-09,sk,quantile,0.975,1.6447
2026-05-02,pct wk covid lab det,2,2026-05-16,sk,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,sk,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,sk,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,sk,quantile,0.5,0.4001
2026-05-02,pct wk covid lab det,2,2026-05-16,sk,quantile,0.75,1.0368
2026-05-02,pct wk covid lab det,2,2026-05-16,sk,quantile,0.9,1.6166
2026-05-02,pct wk covid lab det,2,2026-05-16,sk,quantile,0.975,2.2628
2026-05-02,pct wk covid lab det,3,2026-05-23,sk,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,sk,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,sk,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,sk,quantile,0.5,0.3984
2026-05-02,pct wk covid lab det,3,2026-05-23,sk,quantile,0.75,1.2691
2026-05-02,pct wk covid lab det,3,2026-05-23,sk,quantile,0.9,2.0619
2026-05-02,pct wk covid lab det,3,2026-05-23,sk,quantile,0.975,2.9456
2026-05-02,pct wk covid lab det,-1,2026-04-25,territories,quantile,0.025,0.302
2026-05-02,pct wk covid lab det,-1,2026-04-25,territories,quantile,0.1,0.336
2026-05-02,pct wk covid lab det,-1,2026-04-25,territories,quantile,0.25,0.3665
2026-05-02,pct wk covid lab det,-1,2026-04-25,territories,quantile,0.5,0.4
2026-05-02,pct wk covid lab det,-1,2026-04-25,territories,quantile,0.75,0.4335
2026-05-02,pct wk covid lab det,-1,2026-04-25,territories,quantile,0.9,0.464
2026-05-02,pct wk covid lab det,-1,2026-04-25,territories,quantile,0.975,0.498
2026-05-02,pct wk covid lab det,0,2026-05-02,territories,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,territories,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,territories,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,territories,quantile,0.5,0.346
2026-05-02,pct wk covid lab det,0,2026-05-02,territories,quantile,0.75,1.0143
2026-05-02,pct wk covid lab det,0,2026-05-02,territories,quantile,0.9,1.6227
2026-05-02,pct wk covid lab det,0,2026-05-02,territories,quantile,0.975,2.3009
2026-05-02,pct wk covid lab det,1,2026-05-09,territories,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,territories,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,territories,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,territories,quantile,0.5,0.3229
2026-05-02,pct wk covid lab det,1,2026-05-09,territories,quantile,0.75,1.389
2026-05-02,pct wk covid lab det,1,2026-05-09,territories,quantile,0.9,2.3597
2026-05-02,pct wk covid lab det,1,2026-05-09,territories,quantile,0.975,3.4418
2026-05-02,pct wk covid lab det,2,2026-05-16,territories,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,territories,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,territories,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,territories,quantile,0.5,0.3071
2026-05-02,pct wk covid lab det,2,2026-05-16,territories,quantile,0.75,1.6471
2026-05-02,pct wk covid lab det,2,2026-05-16,territories,quantile,0.9,2.8671
2026-05-02,pct wk covid lab det,2,2026-05-16,territories,quantile,0.975,4.2271
2026-05-02,pct wk covid lab det,3,2026-05-23,territories,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,territories,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,territories,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,territories,quantile,0.5,0.2951
2026-05-02,pct wk covid lab det,3,2026-05-23,territories,quantile,0.75,1.6351
2026-05-02,pct wk covid lab det,3,2026-05-23,territories,quantile,0.9,2.8551
2026-05-02,pct wk covid lab det,3,2026-05-23,territories,quantile,0.975,4.2151
2026-05-02,pct wk covid lab det,-1,2026-04-25,yt,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,yt,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,yt,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,yt,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,-1,2026-04-25,yt,quantile,0.75,0.0335
2026-05-02,pct wk covid lab det,-1,2026-04-25,yt,quantile,0.9,0.064
2026-05-02,pct wk covid lab det,-1,2026-04-25,yt,quantile,0.975,0.098
2026-05-02,pct wk covid lab det,0,2026-05-02,yt,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,yt,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,yt,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,yt,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,0,2026-05-02,yt,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,0,2026-05-02,yt,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,0,2026-05-02,yt,quantile,0.975,3.92
2026-05-02,pct wk covid lab det,1,2026-05-09,yt,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,yt,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,yt,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,yt,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,1,2026-05-09,yt,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,1,2026-05-09,yt,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,1,2026-05-09,yt,quantile,0.975,3.92
2026-05-02,pct wk covid lab det,2,2026-05-16,yt,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,yt,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,yt,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,yt,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,2,2026-05-16,yt,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,2,2026-05-16,yt,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,2,2026-05-16,yt,quantile,0.975,3.92
2026-05-02,pct wk covid lab det,3,2026-05-23,yt,quantile,0.025,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,yt,quantile,0.1,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,yt,quantile,0.25,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,yt,quantile,0.5,0.0
2026-05-02,pct wk covid lab det,3,2026-05-23,yt,quantile,0.75,1.34
2026-05-02,pct wk covid lab det,3,2026-05-23,yt,quantile,0.9,2.56
2026-05-02,pct wk covid lab det,3,2026-05-23,yt,quantile,0.975,3.92
2026-05-02,pct wk flu lab det,-1,2026-04-25,ab,quantile,0.025,4.9193
2026-05-02,pct wk flu lab det,-1,2026-04-25,ab,quantile,0.1,4.9889
2026-05-02,pct wk flu lab det,-1,2026-04-25,ab,quantile,0.25,5.0514
2026-05-02,pct wk flu lab det,-1,2026-04-25,ab,quantile,0.5,5.12
2026-05-02,pct wk flu lab det,-1,2026-04-25,ab,quantile,0.75,5.1886
2026-05-02,pct wk flu lab det,-1,2026-04-25,ab,quantile,0.9,5.2511
2026-05-02,pct wk flu lab det,-1,2026-04-25,ab,quantile,0.975,5.3207
2026-05-02,pct wk flu lab det,0,2026-05-02,ab,quantile,0.025,2.8629
2026-05-02,pct wk flu lab det,0,2026-05-02,ab,quantile,0.1,3.5624
2026-05-02,pct wk flu lab det,0,2026-05-02,ab,quantile,0.25,4.1898
2026-05-02,pct wk flu lab det,0,2026-05-02,ab,quantile,0.5,4.879
2026-05-02,pct wk flu lab det,0,2026-05-02,ab,quantile,0.75,5.5682
2026-05-02,pct wk flu lab det,0,2026-05-02,ab,quantile,0.9,6.1956
2026-05-02,pct wk flu lab det,0,2026-05-02,ab,quantile,0.975,6.8951
